iter,tau_e,Re_B,Re_T,Re_L,lambda_t,eta_cell,eta_domain,kmax_eta_cell,kmax_eta_domain,L_TKE,ils,eps0,TKE,u_rms,frac_x,frac_y,frac_z
140000,  4.337082E+03,  6.636434E+02,  5.167841E+01,  1.069484E+02,  1.993491E+01,  1.409084E+00,  3.458413E-02,  4.426769E+00,  4.426769E+00,  1.261738E+02,  4.125528E+01,  1.253180E-08,  1.357235E-04,  9.512221E-03,  2.972641E-01,  3.710536E-01,  3.316824E-01
141000,  4.370109E+03,  6.608058E+02,  5.210324E+01,  1.068433E+02,  2.018509E+01,  1.420940E+00,  3.487511E-02,  4.464014E+00,  4.464014E+00,  1.288075E+02,  4.139171E+01,  1.211878E-08,  1.345654E-04,  9.471551E-03,  3.043349E-01,  3.575114E-01,  3.381537E-01
142000,  4.388676E+03,  6.592481E+02,  5.236109E+01,  1.067920E+02,  2.033292E+01,  1.427817E+00,  3.504391E-02,  4.485620E+00,  4.485620E+00,  1.303929E+02,  4.146958E+01,  1.188697E-08,  1.339317E-04,  9.449223E-03,  3.100318E-01,  3.421101E-01,  3.478581E-01
143000,  4.386449E+03,  6.586490E+02,  5.263492E+01,  1.065439E+02,  2.045785E+01,  1.432848E+00,  3.516738E-02,  4.501425E+00,  4.501425E+00,  1.318802E+02,  4.141087E+01,  1.172090E-08,  1.336884E-04,  9.440635E-03,  3.156487E-01,  3.277687E-01,  3.565826E-01
144000,  4.365690E+03,  6.588792E+02,  5.308064E+01,  1.061138E+02,  2.062388E+01,  1.438399E+00,  3.530363E-02,  4.518865E+00,  4.518865E+00,  1.340763E+02,  4.122930E+01,  1.154101E-08,  1.337819E-04,  9.443935E-03,  3.230681E-01,  3.150675E-01,  3.618644E-01
145000,  4.343921E+03,  6.599270E+02,  5.351320E+01,  1.059207E+02,  2.075893E+01,  1.441955E+00,  3.539090E-02,  4.530035E+00,  4.530035E+00,  1.360541E+02,  4.108895E+01,  1.142759E-08,  1.342077E-04,  9.458954E-03,  3.323799E-01,  3.058932E-01,  3.617269E-01
146000,  4.333999E+03,  6.615057E+02,  5.356091E+01,  1.061850E+02,  2.072785E+01,  1.439155E+00,  3.532217E-02,  4.521238E+00,  4.521238E+00,  1.359715E+02,  4.109317E+01,  1.151679E-08,  1.348506E-04,  9.481583E-03,  3.390351E-01,  3.010359E-01,  3.599290E-01
147000,  4.336071E+03,  6.633203E+02,  5.371303E+01,  1.068194E+02,  2.072986E+01,  1.437255E+00,  3.527554E-02,  4.515269E+00,  4.515269E+00,  1.363709E+02,  4.122559E+01,  1.157782E-08,  1.355914E-04,  9.507591E-03,  3.396043E-01,  3.005977E-01,  3.597980E-01
148000,  4.336197E+03,  6.654021E+02,  5.406775E+01,  1.074941E+02,  2.080147E+01,  1.437481E+00,  3.528110E-02,  4.515980E+00,  4.515980E+00,  1.377457E+02,  4.135618E+01,  1.157052E-08,  1.364439E-04,  9.537430E-03,  3.376592E-01,  3.020594E-01,  3.602815E-01
149000,  4.329277E+03,  6.677106E+02,  5.451414E+01,  1.080685E+02,  2.090070E+01,  1.438413E+00,  3.530396E-02,  4.518907E+00,  4.518907E+00,  1.395454E+02,  4.143343E+01,  1.154058E-08,  1.373922E-04,  9.570519E-03,  3.356717E-01,  3.064072E-01,  3.579210E-01
